"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"351","Look look their body knows everything there is to know about her like I trip and s*** so I can continue talking even if she has the word spellings and s*** to prove any of it like their way","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T10:04:05Z","2024-05-11T10:04:05Z","UgxoU0waOZg3AInHOTV4AaABAg",NA,"PT2_F-1esPk"
"352","So you're saying you want to take the president inside","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T10:01:15Z","2024-05-11T10:01:15Z","UgzpdKbwHrI2K_U20F94AaABAg",NA,"PT2_F-1esPk"
"353","Look look the department can read and look and look and look and report because everybody can get over skipped and they'll just block me a different way from the White House if you think you're so specific and saying Joe Biden will help you get it blocked because he wants his name dropped to like Donald Trump","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T10:00:30Z","2024-05-11T10:00:30Z","UgzbAK_7bBsiIvdzYrl4AaABAg",NA,"PT2_F-1esPk"
"354","South Dakota to eagles Toys R Us games to play toys with God on your way to read these accounts and make reports and which is funny is that you know contact eligibility that you think is so special like Mandy","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T09:54:39Z","2024-05-11T09:54:39Z","UgxFy72TyeaiKd8I7EJ4AaABAg",NA,"PT2_F-1esPk"
"355","Sincerely AZ looks links science","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T09:38:41Z","2024-05-11T09:38:41Z","Ugzwbk8hFSzTRDFWoKx4AaABAg",NA,"PT2_F-1esPk"
"356","i missed how i played this multiple times 7 years ago at the internet shop","@maebuyco3055","https://yt3.ggpht.com/ytc/AIdro_lAbAvZNcmu3Stk3kiwstEIgaTrHaogE8-1hPSaFVYOdak=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@maebuyco3055","UCKSFONg9XNGZXVgpc60-jsg","0","0","2024-05-11T09:30:55Z","2024-05-11T09:30:55Z","UgzRMCXg68Fx1G_-qNR4AaABAg",NA,"PT2_F-1esPk"
"357","After listening to the brain rot version, I can never hear the song normally","@samuel7210","https://yt3.ggpht.com/ytc/AIdro_msym6Ha95iaOsvrHW3FbruTUAE1hRjcryyyTdzeb6uWZsq=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@samuel7210","UC0X_a98cm_84x8KjO3hvfxg","0","0","2024-05-11T09:27:25Z","2024-05-11T09:27:25Z","UgyygH9ygl4JmUKpLXZ4AaABAg",NA,"PT2_F-1esPk"
"358","Secret Atf2a w
Dont worry and me too do
DONT WORRY FROM MA SA SIDE
RIFH
RIGHT NOW
BIRAHOM 
BI AMR MNI HANA LI GOUSHI
FOKO KOLLOA W STOP TGE WAE WAR HODNAH W BERHTAK KHLAS TAMTAM 
DONT WORRY B2A BLZBT","@user-mw1rh1qd8e","https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-mw1rh1qd8e","UC1znoC7KWdtejQC0N2e74RA","0","0","2024-05-11T08:45:07Z","2024-05-11T08:45:07Z","UgwyVeYQwdjNgg1-Y1p4AaABAg",NA,"PT2_F-1esPk"
"359","مسامحاكم ومتموتش في صمت و
SABLHALI V2A B SOBO AL KOL

KAWAMESH WHITE KHLAS
MATZ3ALASH YA 3AM AL WAHASH ANTA DAHI LIHOM W LOL ALI TBTLI ANA DAGET KHALKI W KOL W KHLAS

NEXT LEVEL M3 GAM
KAWAESH WHITE","@user-mw1rh1qd8e","https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-mw1rh1qd8e","UC1znoC7KWdtejQC0N2e74RA","0","0","2024-05-11T08:43:17Z","2024-05-11T08:43:17Z","UgxLEHyhXRmh174xSjl4AaABAg",NA,"PT2_F-1esPk"
"360","دي الحقيقة انا سامحت والكل كلهم كلهم مش هتموتوا في صمت مدام هنا 
ممكن اذانك امرك تفكلم جميعا وبيدا وو الي يلغلط يتحمل وبعد الكينج من غير تاج
والكينج بتاج
انا سامحت م كل ملك
بجد الله العظيم الذي لا اله غيره 
يبقي انتم اصدقاء اخوات محدش
انا صديق صديقه جوايا بعتبرها اخت او اخ
تشهد اشهدلك
و ابوكم الهكم نبيكم قالنا هو الي عامل
رفضت الكهببراء لو اذا انا مسامحه كنت 
اروح اخدم ترضي هنا ارضي مقايضه هنا
الكل سماحته
اهل السد هنا وكله الي توت غنخ امون وزليخه والكل
ابسط مما تتخيلو
ازاي
بروجح
بروخ 
بروح الشهيده
بروح عند تمثال امريكان هنا تبعكم
ببوس التمثال ده ر
حريه
حريه عداله اجتماعيه
مش 
انا كنت
خبا خلاص
والي بينس 
زي ما اتفقنا
الي بيني وبينكم بيني وبينكم وبس
وفكلي وهما يفكوا لبغض
فكني انا
اما عند ل اتفقاق المستشفي مع بعض
فك المص
ف وفك اعوذ بالله من الشيطان الرجيم
بسم الله الرحمن الرجيم
انت لا ما بقين
بسم كله Forgi
FORGIVNESS ALL OF YOU FOR YOU
👁👀","@user-mw1rh1qd8e","https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-mw1rh1qd8e","UC1znoC7KWdtejQC0N2e74RA","0","0","2024-05-11T08:41:39Z","2024-05-11T08:41:39Z","UgyLC8wtiaU1xcU9u_l4AaABAg",NA,"PT2_F-1esPk"
"361","ALLAH AKBAR 
MASHAA ALLAN
SAM3AK W KOL OSKOT BI KBEER ANA BTKLM M3AH😂😂😂😂😘😘👁👀👆🤘🤘🤘👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻","@user-mw1rh1qd8e","https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-mw1rh1qd8e","UC1znoC7KWdtejQC0N2e74RA","0","0","2024-05-11T08:32:33Z","2024-05-11T08:32:33Z","Ugx5x6V7cdR3QzdQIrB4AaABAg",NA,"PT2_F-1esPk"
"362","Wala kamal kalamak
Ana mat3wada kamal","@user-mw1rh1qd8e","https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-mw1rh1qd8e","UC1znoC7KWdtejQC0N2e74RA","0","0","2024-05-11T08:31:39Z","2024-05-11T08:31:39Z","UgxfksuDxbAJ2AWpsfJ4AaABAg",NA,"PT2_F-1esPk"
"363","Masgy
Masgy 3mo al sheikh
Mashy
Forgive you","@user-mw1rh1qd8e","https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-mw1rh1qd8e","UC1znoC7KWdtejQC0N2e74RA","0","0","2024-05-11T08:30:31Z","2024-05-11T08:30:31Z","UgxuE-Jhhn3WvE083HB4AaABAg",NA,"PT2_F-1esPk"
"364","اسم علومه اخترعه
من الخالق 
ؤح
رحمه رحمه ليك اذا 
علي وضكم يا ؤ
يا رجال","@user-mw1rh1qd8e","https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-mw1rh1qd8e","UC1znoC7KWdtejQC0N2e74RA","0","0","2024-05-11T08:29:53Z","2024-05-11T08:29:53Z","UgzTPUjE6resrZwgGZp4AaABAg",NA,"PT2_F-1esPk"
"365","انا قصص
و من فضلكم 
بعد اذنكم
ارجوكم سورة بقره
و لا المغضوب ولا جد الضالين
و
وي من فضلك يا كبير مجالتكم
سور ٢ ولبسوره
وكف زي من 
يوسف ابعكم ان وانا وففيت وفاضل وغ وعد اليهودي التمام نفذ
من قضلكم بطل 
من اسمك غير ث قصص السبت والذ وi was ansan
فكك منهم","@user-mw1rh1qd8e","https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-mw1rh1qd8e","UC1znoC7KWdtejQC0N2e74RA","0","0","2024-05-11T08:28:47Z","2024-05-11T08:28:47Z","UgxpYHjJhr6d3Wbl0L54AaABAg",NA,"PT2_F-1esPk"
"366","Ga
GAME GAME IS OVER 7
5
6 AL SHR2 MN AGRAB SA FORGIVNES W KOL AL 3MLO LA
DI NAKART W DI NALART

اعترفوا من غس
من غير عذاي عذاب ليكم ياا يلا","@user-mw1rh1qd8e","https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-mw1rh1qd8e","UC1znoC7KWdtejQC0N2e74RA","0","0","2024-05-11T08:26:40Z","2024-05-11T08:26:40Z","UgweOBAOjzzJpblEVR94AaABAg",NA,"PT2_F-1esPk"
"367","WE AIN'T NEVER NOT THE RIZZLER 🔥🔥🔥🗣🗣💯💯💯💯","@greenmagnet0014","https://yt3.ggpht.com/ytc/AIdro_lTjWu-3Nr3rnVWW3pjtTt92B02C81EFsYtH532LAAnVfdL_xLvCVos3GLgui6Fba6opw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@greenmagnet0014","UCVE78DOOFufL6tupzfRoKhA","0","2","2024-05-11T08:22:20Z","2024-05-11T08:22:20Z","UgyflCgxxbrh3qhARtZ4AaABAg",NA,"PT2_F-1esPk"
"368","IAM KAY
EHY 
WHY U DONT WANT TP I WANT TO SEE 3ADI
FPR CALL FPR YEARS
NEGMA BLUE 😂😂😂😂","@user-mw1rh1qd8e","https://yt3.ggpht.com/ytc/AIdro_n14VfaJx7-Nx-uYsNa_r4T2An9PFn1QfDDHBi3kZq9F5c2y6qSdYwkKa6AmV-YlsKZJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-mw1rh1qd8e","UC1znoC7KWdtejQC0N2e74RA","0","0","2024-05-11T08:00:38Z","2024-05-11T08:00:38Z","UgxdNCl0GR0wEZ_VtDZ4AaABAg",NA,"PT2_F-1esPk"
"369","Ahaan has a big gyatt","@mayanksanghi7146","https://yt3.ggpht.com/ytc/AIdro_m2_QU1uAVujtiFcqAtdwT12NmFl6f_3SNao5lk4v5i_g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@mayanksanghi7146","UCNyxPjNc2_EWNRiobe02F1A","0","0","2024-05-11T06:17:49Z","2024-05-11T06:17:49Z","Ugw4YoxGQZgOg4h4qLZ4AaABAg",NA,"PT2_F-1esPk"
"370","💯💥🪶 federal link 🥜","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T05:08:51Z","2024-05-11T05:08:51Z","UgyJAr1ogAy-IyNkHV14AaABAg",NA,"PT2_F-1esPk"
"371","8% code 🚫🤕🛌💬🥈👍🥱😷🙉🎃🤖💥💯🤘🧑‍✈️🧑‍🚀👰🥷🌸🌾☔🪶🪽🍑","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T05:05:35Z","2024-05-11T05:05:35Z","UgyGdHJ45juWbepsQhF4AaABAg",NA,"PT2_F-1esPk"
"372","7 years ago...","@suguss.","https://yt3.ggpht.com/n0Uj0OI1N26zho67W2eMfR_vmeoIa83memLdN92PKtjtNSb_M01kodAbN08bBkUVhdvG21J0FQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@suguss.","UC6jVogHwE9RAIVgnXn2pciA","0","0","2024-05-11T04:57:47Z","2024-05-11T04:57:47Z","Ugznwi8TuQy__JZ2qEZ4AaABAg",NA,"PT2_F-1esPk"
"373","May 2024 lesgo!!!","@ParSean11","https://yt3.ggpht.com/ei8CUXEycHuNi7dU8-OumkEsK8J5wAAskTJ9N5TwiF55fIwDRz_qkfJjmi1ipLzMRRCZymY17A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ParSean11","UCYl-ZMZjN2iweRuNgIrcB5A","0","0","2024-05-11T03:55:18Z","2024-05-11T03:55:18Z","UgxlTxTBT8k7yku-U-54AaABAg",NA,"PT2_F-1esPk"
"374","Someone in May 2025😂😂","@alokdwivediyt5468","https://yt3.ggpht.com/SB01uC7S557xCAh52gKwx4PV9HQLyCKnMvcYEXDHQBaMLqQ9n7atdnLicyoQVLXzACaAnqZCpA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@alokdwivediyt5468","UCg07Z1h86Sz5BJ-ss_RHunA","0","0","2024-05-11T03:53:12Z","2024-05-11T03:53:12Z","Ugzso-hsNb4p69p6K-d4AaABAg",NA,"PT2_F-1esPk"
"375","🎵🍀🍀🙏","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T03:44:46Z","2024-05-11T03:44:46Z","Ugx9BoVXsIO4K2KSVrN4AaABAg",NA,"PT2_F-1esPk"
"376","🤕🥇","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T03:44:32Z","2024-05-11T03:44:32Z","Ugz4XQ_CYgLbfP9VGDF4AaABAg",NA,"PT2_F-1esPk"
"377","🎶☕","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T03:44:00Z","2024-05-11T03:44:00Z","Ugx6ALCosSJzd-V_qCR4AaABAg",NA,"PT2_F-1esPk"
"378","🏆","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T03:42:51Z","2024-05-11T03:42:51Z","UgyvekGyhPYAG0SQTTJ4AaABAg",NA,"PT2_F-1esPk"
"379","😅 my way lady's code 😄🔑🪓🚿😵🌜♥️👣👀🦻🛌","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T03:41:44Z","2024-05-11T03:41:44Z","UgwaEH8wio2_1NgPWZR4AaABAg",NA,"PT2_F-1esPk"
"380","It is trophies two an from heart ❤️ thankfully","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T03:39:13Z","2024-05-11T03:39:13Z","UgwyS3S_F0lLsVdZgnB4AaABAg",NA,"PT2_F-1esPk"
"381","Roxanne they're saying I'm going to blow their case because of the specifics even if someone reads this from your family tree and is the owner of Dixie elixir and the IRS has been investigated so they'll leave it for me specifically because a lot of them don't know what's going to happen for their future or their feeling strong and nothing's going to happen to him because they're so so safe because your dad's payments salon forcement but so specifically your spouse's are the ones that are worth telling the whole time on your mom and I told on everybody in your family to all of it and they're now reading it so the sheriff's department has been hit in the FBI just or not going to do anything because the IRS check statements are involved with covid-19 payments and everything so they transfer their money from covid-19 into specific checks to make science sick by legalizing medical marijuana for South Dakota so you can be so close in your sexual life or it looks like we're both yearning that's our problem and separation even if you understand that's why they don't do anything and they want at your nose","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T02:53:57Z","2024-05-11T02:53:57Z","Ugy6J0-JvbE27zmDvOl4AaABAg",NA,"PT2_F-1esPk"
"382","Baby all you have to do is be specific and make sure it doesn't connect with everybody else first because you're trying to say it's the race of people you are along with your family so like Egyptians and s*** don't do the specifics you think either even if you have time to read it either","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T02:47:07Z","2024-05-11T02:47:07Z","Ugxw-m7pzdnEfwZoOq14AaABAg",NA,"PT2_F-1esPk"
"383","Honey if you'd read my way there's no testimony because cops don't even like that so I don't even know if you've seen law and order deep enough because they don't prove your psychosis so this is annoying you would just psychotically connect your family to the conversation we're having so they can read it first their way to try to contact you to separate you from me baby you understand me baby","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T02:46:25Z","2024-05-11T02:46:25Z","UgyRkTiFnnC_ejqhAB54AaABAg",NA,"PT2_F-1esPk"
"384","Baby listen to me on all reports I need to leave me specifically for the order of your feelings what is shut down your way and have a time of your life I just said we need to separate and that doesn't mean the appreciation of the things that you have from me need to go away and the closure of you isn't going away for me either do you understand me baby we're in love I can feel your sweat and estrogen and stuff honey","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T02:45:22Z","2024-05-11T02:45:22Z","Ugx1ZzE0_SPti4h2LsV4AaABAg",NA,"PT2_F-1esPk"
"385","7 anos 😱","@gabryellaoliveira6868","https://yt3.ggpht.com/ytc/AIdro_npTlEomyCt-mVyyHHW46aAVjhFVXjx4JXQijKdir09X4y8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@gabryellaoliveira6868","UCMBCkQFc_3Lrmq4aZGCi8mw","0","0","2024-05-11T02:41:34Z","2024-05-11T02:41:34Z","Ugw7qNT7Vy9Q-fcFVpx4AaABAg",NA,"PT2_F-1esPk"
"386","I actuly cried","@01jokat","https://yt3.ggpht.com/ytc/AIdro_lMEAx20RxdPOPFW4_0_i-W3oXDkplrqIaY3WWzYio=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@01jokat","UCyHNd0OPdEiomS8BVMgGCsA","0","0","2024-05-11T02:38:58Z","2024-05-11T02:38:58Z","UgwG4G0U_ygFu63pr294AaABAg",NA,"PT2_F-1esPk"
"387","hays🥺🥺🥺🥺","@Cindyybm","https://yt3.ggpht.com/bo7bVb7lCFiEbv3w_JMBcdyryLp3IyKfk6gt8XPSOnAmg1qFd8aNPvOfaLQRnwQKvuGfDtKiLQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Cindyybm","UCTCKmB2kse_KuUYZ-ZA-OnQ","0","0","2024-05-11T02:25:55Z","2024-05-11T02:25:55Z","UgzZZu_7S6JhXWJ4bZF4AaABAg",NA,"PT2_F-1esPk"
"388","My only question is which blink 182 song","@zzzxoooinks881","https://yt3.ggpht.com/ytc/AIdro_kCzo-botDDBD4gA8J78rm3nQyI0iOW06ZerZe0osWPEeImEYYtLUYmo7HrnQYsOFbvoQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@zzzxoooinks881","UCodWijZrQrGa-ZYbL7kLUWw","0","0","2024-05-11T02:15:50Z","2024-05-11T02:15:50Z","UgzPSZ2Fjwmw-cuH_AB4AaABAg",NA,"PT2_F-1esPk"
"389","Just a reminder you and comment protest I believe that the comment was said on behalf of some of these things that people from these expectations of the internet service use 40 people to get to each other","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-11T01:43:35Z","2024-05-11T01:43:35Z","UgwwpSfyuYJWDFj5lJl4AaABAg",NA,"PT2_F-1esPk"
"390","Gyat!
I was in Ohio before I met you
I rizzed too much and that's an issue
But I'm Grimace Shake
Gyat!
Tell your friends it was nice to rizz them
But I hope I never edge again
I know it breaks your Fanum
Taxin' in Ohio and I'm still not Sigma
Four years, no Livvy
Now you're lookin' pretty on Adin Ross' Twitchy
And I-I-I can't rizz
No, I-I-I can't mew
So baby Gronk me closer
In the back Skibidi Toilet
That I know you can't afford
Kai Cenat tatted on my shoulder
Pull the gyat right of the corner
From that Fanum that you taxed
From your roommate back in Ohio
We ain't ever not the Rizzler
We ain't ever not the Rizzler!
We ain't ever not the Rizzler!","@user-op6je3hf2p","https://yt3.ggpht.com/ytc/AIdro_l54yF6Qfk88iJhqcF59Y69jL1iCwsnKeDDKcgsPjovdXsdKF5xjsL5V9UGw6g2NBarNw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-op6je3hf2p","UCLwyLbDPTXA7Yfpesg2op_Q","0","0","2024-05-11T01:16:26Z","2024-05-11T01:16:26Z","Ugy62mvtYJ5c0OScQeZ4AaABAg",NA,"PT2_F-1esPk"
"391","Anyone 2096????","@lil-x-ray8270","https://yt3.ggpht.com/Huo6dtjubd8bL1GLdNKUB08ebERtxYRWyXmgau6NqYTBKNDgyjFz2T_asUmzNmbxt9-uf5kwJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@lil-x-ray8270","UC55PgBd4pSwArWdLKY9tOZQ","0","1","2024-05-11T00:41:15Z","2024-05-11T00:41:15Z","Ugw8_U-2mAQzzSu1cSF4AaABAg",NA,"PT2_F-1esPk"
"392","N😅a😅😅😅mon😅. 😅😅😅😅Aaa😅😅 in😅a I😅à😅😅8😅😅","@Izabella-kt2qp","https://yt3.ggpht.com/ytc/AIdro_k_YYK3DguaTmEf0OS9ni-p8B3OjUgYPwUVGcv44bnzgXOkhkPcnYEaaiqygACONf8Oaw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Izabella-kt2qp","UCgGH-iAZatzsZMXwoEwGq0g","0","1","2024-05-10T23:21:10Z","2024-05-10T23:21:10Z","UgxZubmF6nADXy8f20J4AaABAg",NA,"PT2_F-1esPk"
"393","Yes the churches do sheep people that's why they promote you to go to specific churches","@user-ch2jl6rc2j","https://yt3.ggpht.com/EpSHw9nXl3uVyTUqUUeKmgcPlaGTnTTYJepxQURtxnBkuCFiKWkFXOAQSvXS-4xQ9SlnDyXH7w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-ch2jl6rc2j","UCTs8AJxwxquldvRRmVCpaxw","0","0","2024-05-10T22:52:40Z","2024-05-10T22:52:40Z","Ugxl-eNRZEXQ6T11W614AaABAg",NA,"PT2_F-1esPk"
"394","Wow 2b views","@L0RDB33RUS","https://yt3.ggpht.com/7EUlZ5YoRWTtD13wU-NL-41Qt33_eL07n4opFcoyuRv51uTiVbkwyRh_noeUUiIeJ0GD34sAASk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@L0RDB33RUS","UCcN64dzmq22gl1CLj5ZC8mg","0","0","2024-05-10T22:34:04Z","2024-05-10T22:34:04Z","Ugyz_cN7HzCooDRTXzV4AaABAg",NA,"PT2_F-1esPk"
